paper_id,title,doi,suggested_filename,status,source,url,message
368e4036648e,From Directional Stimuli to Prompt Architectures: Documenting the Practice of Meta-Prompting,,From_Directional_Stimuli_to_Prompt_Architectures_Documenting_the_Practice_of_Meta_Promptin.pdf,no_open_pdf_candidate,,,
ade4419d3095,Hybrid modeling design patterns,,Hybrid_modeling_design_patterns.pdf,no_open_pdf_candidate,,,
35874d939f8d,"Patterns, anticipation and participatory futures",,Patterns_anticipation_and_participatory_futures.pdf,no_open_pdf_candidate,,,
1744134ec197,A pattern language for designing innovative projects: project design patterns,,A_pattern_language_for_designing_innovative_projects_project_design_patterns.pdf,no_open_pdf_candidate,,,
3524dd73bb30,Design Patterns of Biological Cells,,Design_Patterns_of_Biological_Cells.pdf,no_open_pdf_candidate,,,
09e4195a775c,BIOPHILIC DESIGN PATTERNS: Emerging Nature-Based Parameters for Health and Well-Being in the Built Environment,,BIOPHILIC_DESIGN_PATTERNS_Emerging_Nature_Based_Parameters_for_Health_and_Well_Being_in_th.pdf,no_open_pdf_candidate,,,
4000c6073b5d,Design Patterns and Design Principles for Internal Domain-Specific Languages,,Design_Patterns_and_Design_Principles_for_Internal_Domain_Specific_Languages.pdf,no_open_pdf_candidate,,,
6ea89aad84f6,Development of Sustainable Integrated Design Framework for Stream Restoration,,Development_of_Sustainable_Integrated_Design_Framework_for_Stream_Restoration.pdf,failed,Semantic Scholar openAccessPdf,https://www.mdpi.com/2071-1050/11/3/674/pdf?version=1548668933,Semantic Scholar openAccessPdf: HTTP 403
4567075d70b4,Making Argumentation Serve Design,,Making_Argumentation_Serve_Design.pdf,no_open_pdf_candidate,,,
ab97fa9e6ec7,"""Argumentative Design Rationale and the Object-Oriented Development Process: better analysis, better design""",,Argumentative_Design_Rationale_and_the_Object_Oriented_Development_Process_better_analysis.pdf,no_open_pdf_candidate,,,
5c096c480387,User interfaces of information retrieval systems and user friendliness,,User_interfaces_of_information_retrieval_systems_and_user_friendliness.pdf,no_open_pdf_candidate,,,
